Source,Text
CensoEscolar,"contém,escol,turm,matrícul,docent,etap,ensin,educ,básic,escol,nom,escol,órg,region,ensin,situ,funcion,letiv,depend,administr,feder,municip,estad,priv,local,urban,rural,convêni,pod,públic,sistem,ses,sen,sesc,local,funcion,escol,abastec,águ,red,públic,font,abastec,energ,elétr,esgot,sanit,destin,lix,depend,exist,escol,númer,sal,escol,equip,exist,escol,televis,videocasset,anten,copi,proje,impres,aparelh,máquin,fotográf,comput,acess,internet,internet,band,larg,funcion,escol,aliment,escol,alun,atend,educac,especi,ativ,complement,ensin,fundament,organiz,cicl,mater,didá,atend,quilombol,indígen,educ,indígen,utiliz,língu,indígen,escol,espaç,program,brasil,alfabet,escol,propost,pedagóg,form,mater,didá,ofert,presenc,semipres,educ,dist,escol,cl,espec,exclus,turm,alun,defici,transtorn,alt,habil,superdot,crech,mod,profissionaliz,turm,form,inic,continu,curs,técn,nível,médi,modal,integr,concomit,oferec,escol,ensin,fundament,ensin,médi,curs,técn,integr,ensin,médi,ensin,médi,norm,magist,educ,profiss,integr,turm,nom,turm,hor,inic,final,númer,matricul,medi,didá,pedagóg,turm,exclus,alun,defici,transtorn,superdot,metodolog,ensin,mod,profissionaliz,etap,ensin,turm,turm,particip,program,educ,ensin,médi,inov,dia,seman,ativ,turm,ativ,complement,atend,educac,especi,ensin,braill,libr,comunic,altern,disciplin,ofert,quím,físic,matemá,biolog,ciênc,literat,portugu,literat,estrang,língu,indígen,art,músic,teatr,danç,educ,físic,histór,geograf,ensin,religi,estud,soc,sociolog,divers,sociocult,libr,municípi,reg,local,escol,matrícul,alun,dat,nasc,alun,idad,alun,temp,perman,turm,ativ,complement,atend,educac,especi,sex,raç,nacional,alun,municípi,orig,transport,escol,públic,ônibu,microônibu,biciclet,traçã,animal,aquavi,embarc,tr,metrô,defici,transtorn,superdot,recurs,necess,particip,alun,avali,inep,transcr,intérpret,gui,leit,lab,braill,prov,ampli,form,ingress,alun,educ,profiss,ensin,médi,docent,cens,docent,dat,nasc,docent,idad,sex,raç,docent,nacional,defici,cegu,baix,vis,surd,defici,audi,físic,intelect,grau,escolar,docent,magist,curs,superi,licenciat,form,complement,pedagóg,conclus,curs,superi,institu,curs,superi,qual,disciplin,lec,gradu,especi,mestr,doutor,outr,curs,form,continu,funç,exerc,escol,situ,func,regim,contrat,víncul,concurs,tempor,terceir,contrat"
CensoEscolar,"contém,escol,turm,matrícul,docent,etap,ensin,educ,básic,escol,nom,escol,órg,region,ensin,situ,funcion,letiv,depend,administr,feder,municip,estad,priv,local,urban,rural,convêni,pod,públic,sistem,ses,sen,sesc,local,funcion,escol,abastec,águ,red,públic,font,abastec,energ,elétr,esgot,sanit,destin,lix,depend,exist,escol,númer,sal,escol,equip,exist,escol,televis,videocasset,anten,copi,proje,impres,aparelh,máquin,fotográf,comput,acess,internet,internet,band,larg,funcion,escol,aliment,escol,alun,atend,educac,especi,ativ,complement,ensin,fundament,organiz,cicl,mater,didá,atend,quilombol,indígen,educ,indígen,utiliz,língu,indígen,escol,espaç,program,brasil,alfabet,escol,propost,pedagóg,form,mater,didá,ofert,presenc,semipres,educ,dist,escol,cl,espec,exclus,turm,alun,defici,transtorn,alt,habil,superdot,crech,mod,profissionaliz,turm,form,inic,continu,curs,técn,nível,médi,modal,integr,concomit,oferec,escol,ensin,fundament,ensin,médi,curs,técn,integr,ensin,médi,ensin,médi,norm,magist,educ,profiss,integr,turm,nom,turm,hor,inic,final,númer,matricul,medi,didá,pedagóg,turm,exclus,alun,defici,transtorn,superdot,metodolog,ensin,mod,profissionaliz,etap,ensin,turm,turm,particip,program,educ,ensin,médi,inov,dia,seman,ativ,turm,ativ,complement,atend,educac,especi,ensin,braill,libr,comunic,altern,disciplin,ofert,quím,físic,matemá,biolog,ciênc,literat,portugu,literat,estrang,língu,indígen,art,músic,teatr,danç,educ,físic,histór,geograf,ensin,religi,estud,soc,sociolog,divers,sociocult,libr,municípi,reg,local,escol,matrícul,alun,dat,nasc,alun,idad,alun,temp,perman,turm,ativ,complement,atend,educac,especi,sex,raç,nacional,alun,municípi,orig,transport,escol,públic,ônibu,microônibu,biciclet,traçã,animal,aquavi,embarc,tr,metrô,defici,transtorn,superdot,recurs,necess,particip,alun,avali,inep,transcr,intérpret,gui,leit,lab,braill,prov,ampli,form,ingress,alun,educ,profiss,ensin,médi,docent,cens,docent,dat,nasc,docent,idad,sex,raç,docent,nacional,defici,cegu,baix,vis,surd,defici,audi,físic,intelect,grau,escolar,docent,magist,curs,superi,licenciat,form,complement,pedagóg,conclus,curs,superi,institu,curs,superi,qual,disciplin,lec,gradu,especi,mestr,doutor,outr,curs,form,continu,funç,exerc,escol,situ,func,regim,contrat,víncul,concurs,tempor,terceir,contrat"
CensoEscolar,"contém,escol,turm,matrícul,docent,etap,ensin,educ,básic,escol,nom,escol,órg,region,ensin,situ,funcion,letiv,depend,administr,feder,municip,estad,priv,local,urban,rural,convêni,pod,públic,sistem,ses,sen,sesc,local,funcion,escol,abastec,águ,red,públic,font,abastec,energ,elétr,esgot,sanit,destin,lix,depend,exist,escol,númer,sal,escol,equip,exist,escol,televis,videocasset,anten,copi,proje,impres,aparelh,máquin,fotográf,comput,acess,internet,internet,band,larg,funcion,escol,aliment,escol,alun,atend,educac,especi,ativ,complement,ensin,fundament,organiz,cicl,mater,didá,atend,quilombol,indígen,educ,indígen,utiliz,língu,indígen,escol,espaç,program,brasil,alfabet,escol,propost,pedagóg,form,mater,didá,ofert,presenc,semipres,educ,dist,escol,cl,espec,exclus,turm,alun,defici,transtorn,alt,habil,superdot,crech,mod,profissionaliz,turm,form,inic,continu,curs,técn,nível,médi,modal,integr,concomit,oferec,escol,ensin,fundament,ensin,médi,curs,técn,integr,ensin,médi,ensin,médi,norm,magist,educ,profiss,integr,turm,nom,turm,hor,inic,final,númer,matricul,medi,didá,pedagóg,turm,exclus,alun,defici,transtorn,superdot,metodolog,ensin,mod,profissionaliz,etap,ensin,turm,turm,particip,program,educ,ensin,médi,inov,dia,seman,ativ,turm,ativ,complement,atend,educac,especi,ensin,braill,libr,comunic,altern,disciplin,ofert,quím,físic,matemá,biolog,ciênc,literat,portugu,literat,estrang,língu,indígen,art,músic,teatr,danç,educ,físic,histór,geograf,ensin,religi,estud,soc,sociolog,divers,sociocult,libr,municípi,reg,local,escol,matrícul,alun,dat,nasc,alun,idad,alun,temp,perman,turm,ativ,complement,atend,educac,especi,sex,raç,nacional,alun,municípi,orig,transport,escol,públic,ônibu,microônibu,biciclet,traçã,animal,aquavi,embarc,tr,metrô,defici,transtorn,superdot,recurs,necess,particip,alun,avali,inep,transcr,intérpret,gui,leit,lab,braill,prov,ampli,form,ingress,alun,educ,profiss,ensin,médi,docent,cens,docent,dat,nasc,docent,idad,sex,raç,docent,nacional,defici,cegu,baix,vis,surd,defici,audi,físic,intelect,grau,escolar,docent,magist,curs,superi,licenciat,form,complement,pedagóg,conclus,curs,superi,institu,curs,superi,qual,disciplin,lec,gradu,especi,mestr,doutor,outr,curs,form,continu,funç,exerc,escol,situ,func,regim,contrat,víncul,concurs,tempor,terceir,contrat"
CensoEscolar,"contém,escol,turm,matrícul,docent,etap,ensin,educ,básic,escol,nom,escol,órg,region,ensin,situ,funcion,letiv,depend,administr,feder,municip,estad,priv,local,urban,rural,convêni,pod,públic,sistem,ses,sen,sesc,local,funcion,escol,abastec,águ,red,públic,font,abastec,energ,elétr,esgot,sanit,destin,lix,depend,exist,escol,númer,sal,escol,equip,exist,escol,televis,videocasset,anten,copi,proje,impres,aparelh,máquin,fotográf,comput,acess,internet,internet,band,larg,funcion,escol,aliment,escol,alun,atend,educac,especi,ativ,complement,ensin,fundament,organiz,cicl,mater,didá,atend,quilombol,indígen,educ,indígen,utiliz,língu,indígen,escol,espaç,program,brasil,alfabet,escol,propost,pedagóg,form,mater,didá,ofert,presenc,semipres,educ,dist,escol,cl,espec,exclus,turm,alun,defici,transtorn,alt,habil,superdot,crech,mod,profissionaliz,turm,form,inic,continu,curs,técn,nível,médi,modal,integr,concomit,oferec,escol,ensin,fundament,ensin,médi,curs,técn,integr,ensin,médi,ensin,médi,norm,magist,educ,profiss,integr,turm,nom,turm,hor,inic,final,númer,matricul,medi,didá,pedagóg,turm,exclus,alun,defici,transtorn,superdot,metodolog,ensin,mod,profissionaliz,etap,ensin,turm,turm,particip,program,educ,ensin,médi,inov,dia,seman,ativ,turm,ativ,complement,atend,educac,especi,ensin,braill,libr,comunic,altern,disciplin,ofert,quím,físic,matemá,biolog,ciênc,literat,portugu,literat,estrang,língu,indígen,art,músic,teatr,danç,educ,físic,histór,geograf,ensin,religi,estud,soc,sociolog,divers,sociocult,libr,municípi,reg,local,escol,matrícul,alun,dat,nasc,alun,idad,alun,temp,perman,turm,ativ,complement,atend,educac,especi,sex,raç,nacional,alun,municípi,orig,transport,escol,públic,ônibu,microônibu,biciclet,traçã,animal,aquavi,embarc,tr,metrô,defici,transtorn,superdot,recurs,necess,particip,alun,avali,inep,transcr,intérpret,gui,leit,lab,braill,prov,ampli,form,ingress,alun,educ,profiss,ensin,médi,docent,cens,docent,dat,nasc,docent,idad,sex,raç,docent,nacional,defici,cegu,baix,vis,surd,defici,audi,físic,intelect,grau,escolar,docent,magist,curs,superi,licenciat,form,complement,pedagóg,conclus,curs,superi,institu,curs,superi,qual,disciplin,lec,gradu,especi,mestr,doutor,outr,curs,form,continu,funç,exerc,escol,situ,func,regim,contrat,víncul,concurs,tempor,terceir,contrat"
CensoEscolar,"contém,escol,turm,matrícul,docent,etap,ensin,educ,básic,escol,nom,escol,órg,region,ensin,situ,funcion,letiv,depend,administr,feder,municip,estad,priv,local,urban,rural,convêni,pod,públic,sistem,ses,sen,sesc,local,funcion,escol,abastec,águ,red,públic,font,abastec,energ,elétr,esgot,sanit,destin,lix,depend,exist,escol,númer,sal,escol,equip,exist,escol,televis,videocasset,anten,copi,proje,impres,aparelh,máquin,fotográf,comput,acess,internet,internet,band,larg,funcion,escol,aliment,escol,alun,atend,educac,especi,ativ,complement,ensin,fundament,organiz,cicl,mater,didá,atend,quilombol,indígen,educ,indígen,utiliz,língu,indígen,escol,espaç,program,brasil,alfabet,escol,propost,pedagóg,form,mater,didá,ofert,presenc,semipres,educ,dist,escol,cl,espec,exclus,turm,alun,defici,transtorn,alt,habil,superdot,crech,mod,profissionaliz,turm,form,inic,continu,curs,técn,nível,médi,modal,integr,concomit,oferec,escol,ensin,fundament,ensin,médi,curs,técn,integr,ensin,médi,ensin,médi,norm,magist,educ,profiss,integr,turm,nom,turm,hor,inic,final,númer,matricul,medi,didá,pedagóg,turm,exclus,alun,defici,transtorn,superdot,metodolog,ensin,mod,profissionaliz,etap,ensin,turm,turm,particip,program,educ,ensin,médi,inov,dia,seman,ativ,turm,ativ,complement,atend,educac,especi,ensin,braill,libr,comunic,altern,disciplin,ofert,quím,físic,matemá,biolog,ciênc,literat,portugu,literat,estrang,língu,indígen,art,músic,teatr,danç,educ,físic,histór,geograf,ensin,religi,estud,soc,sociolog,divers,sociocult,libr,municípi,reg,local,escol,matrícul,alun,dat,nasc,alun,idad,alun,temp,perman,turm,ativ,complement,atend,educac,especi,sex,raç,nacional,alun,municípi,orig,transport,escol,públic,ônibu,microônibu,biciclet,traçã,animal,aquavi,embarc,tr,metrô,defici,transtorn,superdot,recurs,necess,particip,alun,avali,inep,transcr,intérpret,gui,leit,lab,braill,prov,ampli,form,ingress,alun,educ,profiss,ensin,médi,docent,cens,docent,dat,nasc,docent,idad,sex,raç,docent,nacional,defici,cegu,baix,vis,surd,defici,audi,físic,intelect,grau,escolar,docent,magist,curs,superi,licenciat,form,complement,pedagóg,conclus,curs,superi,institu,curs,superi,qual,disciplin,lec,gradu,especi,mestr,doutor,outr,curs,form,continu,funç,exerc,escol,situ,func,regim,contrat,víncul,concurs,tempor,terceir,contrat"
